184,7.478317409,01fe8002000001388078041e2266f93e813d1e8a890e5ab0620001400202d0dbdb9b9958dd1bdc980400d436f6e74726f6c4d6f6465600805115594d1539bdb5a5b985b159bdb1d1859d95920060134d6f62696c6974794e656564734d6f6465600802541c9a58da5b99d80000c4250544368616e6e656c600803d1d95b995c985d1bdc935bd919580202247726964436f646549736c616e64696e67446574656374696f6e4d6574686f64600880100b436f6e6e6563746f7260100350dbdb9d1c9bdb135bd9195804014455653454e6f6d696e616c566f6c7461676564801804d35bd89a5b1a5d1e539959591cd35bd919580200950726963696e6760000310941510da185b9b995b180200f47656e657261746f724d6f646560080891dc9a5910dbd919525cdb185b991a5b99d1195d1958dd1a5bdb93595d1a1bd91802280
188,7.548822052,01fe8002000000158084041e2266f93e813d1e8a890e5ab06201400880
189,7.581798947,01fe8002000000138088041e2266f93e813d1e8a890e5ab0620000
191,7.65757084,01fe8003000000388010041e2266f93e813d1e8a890e5ab062883003020c00c08300304003201000c8040032020c02c08300b020c02c1000c804003201000c80
193,7.702839781,01fe8003000000558014041e2266f93e813d1e8a890e5ab062004418058106016041805820019008006402001901001200602003d00c0400050083003020c00c08300304005c0b81001702e04005c0b82002b0080800ac0202002b0080
195,7.755128743,01fe800200000068806c041e2266f93e813d1e8a890e5ab0627e84280e008300a010602803f00280000480e0418848400002a2aaa903275726e3a69736f3a7374643a69736f3a31353131383a2d32303a5072696365416c676f726974686d3a312d506f7765720000200000100000140
197,7.789783818,01fe80020000019a8070041e2266f93e813d1e8a890e5ab06200040040000830ac0202003403c0901c08300a2420000240a8aaaa401515391c193ab9371d34b9b79d39ba321d34b9b79d189a98989c1d1699181d283934b1b2a0b633b7b934ba34369d1896a837bbb2b901000020400050001017576861742061206772656174207461782072756c6508000a004444424070100000100000000040000050480e020c07801a576861742061206772656174206465736372697074696f6e00010006412038201b5768617420612067726561742073657276696365206e616d650800000800042407020c0289080000902a2aaa9005454e47064eae4dc74d2e6de74e6e8c874d2e6de74626a626270745a646074a0e4d2c6ca82d8cedee4d2e8d0da74625aa0deeecae40400008100014000405d5da185d08184819dc99585d081d185e081c9d5b1942000280111110901c0400000400000000100000141203808301e00695da185d08184819dc99585d0819195cd8dc9a5c1d1a5bdb8000400190480e0806d5da185d08184819dc99585d081cd95c9d9a58d9481b985b594200000210
199,7.857442959,01fe80020000001d8054041e2266f93e813d1e8a890e5ab06200000100420480e041805124
200,7.882433877,01fe8002000000138058041e2266f93e813d1e8a890e5ab0620040
202,7.947171073,01fe8003000000178008041e2266f93e813d1e8a890e5ab062832418640096
203,7.969218417,01fe80030000001d800c041e2266f93e813d1e8a890e5ab062005620c00c083003020c00c0
205,8.022463464,01fe8003000000178008041e2266f93e813d1e8a890e5ab062832418640096
206,8.040102859,01fe80030000001d800c041e2266f93e813d1e8a890e5ab062005620c00c083003020c00c0
208,8.079001759,01fe8003000000178008041e2266f93e813d1e8a890e5ab062832418640096
210,8.095752782,01fe80030000001d800c041e2266f93e813d1e8a890e5ab062005620c00c083003020c00c0
212,8.152981599,01fe8002000000138054041e2266f93e813d1e8a890e5ab0620140
213,8.193325949,01fe8002000000138058041e2266f93e813d1e8a890e5ab0620040
215,8.24426667,01fe8001000000128094041e2266f93e813d1e8a890e5ab06228
217,8.285545503,01fe8002000000138098041e2266f93e813d1e8a890e5ab0620000
